,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
134,"Love So Soft","Kelly Clarkson",6963,https://open.spotify.com/track/0o7glLPfZgns8ZF14Wlpf7
135,"All My Love (feat. Conor Maynard)","Cash Cash",6892,https://open.spotify.com/track/1839RWzPRZCVgvamu4sHSN
136,"Stay Young","Mike Perry",6888,https://open.spotify.com/track/2kLf4myxQME1Nd0voeKZri
137,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",6853,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
138,"ปากแข็ง (Just in my mind) - เพลงประกอบซีรีส์ Slam Dance ทุ่มฝันสนั่นฟลอร์",Mild,6837,https://open.spotify.com/track/3ALshyY9fzcWICITSHC3km
139,เจ็บละเนาะ,เพชร-แตน,6823,https://open.spotify.com/track/5KchTsXkMzTri0BCXDDcnN
140,เจ็บจนไม่เข้าใจ,PORTRAIT,6774,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
141,Sober,"Cheat Codes",6750,https://open.spotify.com/track/4LSkEJ5P5MV0y3PZqw7guJ
142,"Shake It Off","Taylor Swift",6739,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD
143,"Me Rehúso","Danny Ocean",6690,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
144,"I Feel It Coming","The Weeknd",6673,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
145,"Where Is The Love?","The Black Eyed Peas",6645,https://open.spotify.com/track/0uqPG793dkDDN7sCUJJIVC
146,"I'M THE ONE","MXM (BRANDNEWBOYS)",6631,https://open.spotify.com/track/4N1o0l5n8NFq2gQeWSHHcs
147,"Treat You Better","Shawn Mendes",6611,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
148,Starboy,"The Weeknd",6542,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
149,"จีบ...(May I)","Namm Ronnadet",6529,https://open.spotify.com/track/3F5jmTgXeY1zS2ATt4cR7L
150,Style,"Taylor Swift",6476,https://open.spotify.com/track/0ug5NqcwcFR2xrfTkc7k8e
151,Wait,"Martin Jensen",6457,https://open.spotify.com/track/5XiZK7m9PLppgIzJBpw2x5
152,打上花火,DAOKO×米津玄師,6421,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ
153,"ทางของฝุ่น (Dust)","Atom Chanakan",6352,https://open.spotify.com/track/3XfygeAG5SFzEVaQJEKY49
154,"BOOMBAYAH - KR Ver.",BLACKPINK,6306,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
155,"I Believe I'm Fine","Robin Schulz",6277,https://open.spotify.com/track/7Lgpic8BsBJR4jFrr9abbz
156,Questions,"Chris Brown",6270,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
157,"Where The Love Goes",Anjulie,6254,https://open.spotify.com/track/0Xa7b1Kw7I08dD2k7zZKtV
158,"Wildest Dreams","Taylor Swift",6224,https://open.spotify.com/track/3fVnlF4pGqWI9flVENcT28
159,"(Not) The One","Bebe Rexha",6176,https://open.spotify.com/track/22BH6K8RlpwNzIINvWS4Jj
160,Roses,"The Chainsmokers",6151,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y
161,"do re mi (feat. Gucci Mane)",Blackbear,6141,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
162,TURNT,Thaitanium,6107,https://open.spotify.com/track/4054xwBz6ZYo1y2Ab6Yqx1
163,Location,Khalid,6083,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
164,"러시안 룰렛 Russian Roulette","Red Velvet",6073,https://open.spotify.com/track/7AvXrOVEVRcfXxme2wo6Im
165,เธอคือของขวัญ,"Singto Numchok",6060,https://open.spotify.com/track/46Sl1ZdGrMdbdKQ63loc6h
166,"Felices los 4",Maluma,5998,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
167,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",5992,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
168,"The Scientist",Coldplay,5960,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
169,Bonita,"J Balvin",5945,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
170,"BANG BANG BANG - KR Ver.",BIGBANG,5944,https://open.spotify.com/track/6iu311jZAJFLPgoIWgrA72
171,Unpredictable,"Olly Murs",5932,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
172,"ฉันเข้าใจ (feat. Room 39 & Two Popetorn)","Boyd Kosiyabong",5916,https://open.spotify.com/track/6vN56p7fD0VUbPkU5nsDuH
173,Sugar,"Maroon 5",5910,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5
174,"Get Low (with Liam Payne)",Zedd,5894,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
175,ทดลองใช้,"Pun Basher",5890,https://open.spotify.com/track/0OCOoJ0TVcCLRCBFycKgnF
176,ลืมไปก่อน,"Buddha Bless",5886,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
177,"Love Galore (feat. Travis Scott)",SZA,5880,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
178,"One Last Time","Ariana Grande",5875,https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi
179,Monster,EXO,5838,https://open.spotify.com/track/6lM6yIDZ7kxFsgQCCfaLE2
180,"Reggaetón Lento (Remix)",CNCO,5824,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
181,"Lost Stars","Adam Levine",5791,https://open.spotify.com/track/1ejtHfSXQwvaAU7F82FXww
182,"24K Magic","Bruno Mars",5751,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
183,อย่าให้ฉันคิด,"Room 39",5714,https://open.spotify.com/track/03p70BWvxnhNIMwL70nBEP
184,"เอะใจ - เพลงประกอบละคร เธอคือพรหมลิขิต","Sukrit Wisetkaew",5664,https://open.spotify.com/track/1YIot8Gj59TQSIJgWmPfgP
185,อ้าว,"Atom Chanakan",5653,https://open.spotify.com/track/6gvnmsiH3CI9TLGPoXx7kE
186,"Cherry Bomb","NCT 127",5636,https://open.spotify.com/track/3o8QzWsiiqTUVgBZfHgF58
187,อยากฟัง,"Violette Wautier",5613,https://open.spotify.com/track/7pQEnyiyYsrw9YGMGLv4dU
188,"Middle Of The Night","The Vamps",5582,https://open.spotify.com/track/7yCm5uEZcQ6uzt9E5Py6IR
189,Demons,"Imagine Dragons",5537,https://open.spotify.com/track/2Oehrcv4Kov0SuIgWyQY9e
190,"REALLY REALLY",WINNER,5529,https://open.spotify.com/track/02UNF1uo5f0UNgc1qx5XGt
191,คนมีเสน่ห์,"Pang Nakarin",5526,https://open.spotify.com/track/0K1IFlNBUIbjazOC26dq9Q
192,แพ้ทาง,Labanoon,5522,https://open.spotify.com/track/1l9pbc3jtAMjqnFwXoOrOI
193,"I Knew You Were Trouble.","Taylor Swift",5520,https://open.spotify.com/track/72jCZdH0Lhg93z6Z4hBjgj
194,NEVER,"Sons of People",5476,https://open.spotify.com/track/095rDYLjAHYmis3vU8gRxo
195,"Una Lady Como Tú","Manuel Turizo",5454,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
196,ความจริง,"Room 39",5453,https://open.spotify.com/track/03JGgPqVY9lYDqFSV6BXMN
197,คนที่คุณก็รู้ว่าใคร,Stamp,5451,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
198,"รู้ยัง - Acoustic Live Session","Ton Thanasit",5399,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
199,"แพ้แล้วพาล - เพลงประกอบ Club Friday The Series To Be Continued ตอน รักลองใจ",Ploychompoo,5358,https://open.spotify.com/track/3fM2nCi0ncKoTUYeiHkPQ2
200,อย่าคิดมาก,"The Others",5299,https://open.spotify.com/track/3zskFunjono7DIKxEjkxZU
