,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
77,"Strip That Down","Liam Payne",14499,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
78,Photograph,"Ed Sheeran",14295,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
79,"There's Nothing Holdin' Me Back","Shawn Mendes",14121,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
80,"Symphony (feat. Zara Larsson)","Clean Bandit",13969,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
81,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",13820,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
82,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",13779,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
83,Gorgeous,"Taylor Swift",13238,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz
84,"Call It What You Want","Taylor Swift",13140,https://open.spotify.com/track/0tDfp0vFR95Gg6Mrhza3lX
85,พัง..(ลำพัง),Getsunova,13069,https://open.spotify.com/track/0hTyySmaM27kaBNofAYOdr
86,"Help Me Out (with Julia Michaels)","Maroon 5",13018,https://open.spotify.com/track/6XPuJ6TwqcuAFbWiNZdNH6
87,"Thinking Out Loud","Ed Sheeran",12890,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
88,"รู้ยัง - Acoustic Live Session","Ton Thanasit",12833,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
89,Energetic,"Wanna One",12325,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
90,มือลั่น,"Jazz Spooknickpapiyongkookkook",12188,https://open.spotify.com/track/6elsRmdqv0DGmmppxnqm4q
91,"That's What I Like","Bruno Mars",12186,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
92,"ปล่อย (Miss)","Clockwork Motionless",12146,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
93,"I Fall Apart","Post Malone",12094,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
94,"2U (feat. Justin Bieber)","David Guetta",12042,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
95,ลืมไปก่อน,"Buddha Bless",12026,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
96,"I Just Can't",R3HAB,11861,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
97,คนที่คุณก็รู้ว่าใคร,Stamp,11703,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
98,"...Ready For It?","Taylor Swift",11679,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
99,"Slow Hands","Niall Horan",11569,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
100,Restart,"Room 39",11257,https://open.spotify.com/track/1pjVBWRTyPG3WXlxTNYT3U
101,"More Than You Know","Axwell /\ Ingrosso",11244,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
102,"Good Old Days (feat. Kesha)",Macklemore,11051,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
103,"As If It's Your Last",BLACKPINK,11003,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
104,DDD,EXID,10840,https://open.spotify.com/track/3nXUfNbkv8ikaSdHwEp0oY
105,"Nobody Compares To You",Gryffin,10832,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
106,"Stay With You","Cheat Codes",10819,https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5
107,Congratulations,"Post Malone",10806,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
108,"Tip Toe (feat. French Montana)","Jason Derulo",10724,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
109,"Glorious (feat. Skylar Grey)",Macklemore,10703,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
110,Unforgettable,"French Montana",10694,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
111,"XO TOUR Llif3","Lil Uzi Vert",10636,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
112,Happier,"Ed Sheeran",10596,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
113,"Your Song","Rita Ora",10562,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
114,Wanna,"Wanna One",10531,https://open.spotify.com/track/0tzKdN4AvAL02GcUielPga
115,Dive,"Ed Sheeran",10455,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
116,Closer,"The Chainsmokers",10432,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
117,Gashina,SUNMI,10370,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
118,"To Me",Christopher,10346,https://open.spotify.com/track/1AFfed6AkP6serBgOrbrXI
119,"ให้ฉันดูแลเธอ - เพลงประกอบละคร ผู้ใหญ่ลีกับนางมา","Namm Ronnadet",10090,https://open.spotify.com/track/0SHsueflUc3c6Gs92Ulc2l
120,"No Limit",G-Eazy,10043,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
121,Believer,"Imagine Dragons",10041,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
122,"First Love","Lost Kings",9975,https://open.spotify.com/track/01iyINEYgPQ7ThMZuHUsqS
123,"Complicated (feat. Kiiara)","Dimitri Vegas & Like Mike",9892,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82
124,"Burn It Up","Wanna One",9847,https://open.spotify.com/track/44u6id0tBroYZPLSNCHMnl
125,"ใต้ฟ้า (Tomorrow)",JETSET'ER,9752,https://open.spotify.com/track/4BmONvIG0LUUWCSd1dokyZ
126,Heartline,"Craig David",9536,https://open.spotify.com/track/4ioNqWWd8Ivz4bLfrn3bBN
127,หลับลึก,"Tattoo Colour",9445,https://open.spotify.com/track/0CgB8ygwmZ2rT8HWFMVWwh
128,กะทันหัน,"Fymme Bongkot",9444,https://open.spotify.com/track/6sxDRIzYz50GJeSYLAODZm
129,"Say You Won't Let Go","James Arthur",9421,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
130,"ปากแข็ง (Just in my mind) - เพลงประกอบซีรีส์ Slam Dance ทุ่มฝันสนั่นฟลอร์",Mild,9403,https://open.spotify.com/track/3ALshyY9fzcWICITSHC3km
131,HUMBLE.,"Kendrick Lamar",9392,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
132,เธอทำให้ได้รู้,Potato,9292,https://open.spotify.com/track/3YrKiQmCq64ZYeex4ifd17
133,"Mi Gente (feat. Beyoncé)","J Balvin",9196,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
134,"We Could Go Back","Jonas Blue",9185,https://open.spotify.com/track/2PJ55QsqjSVwN2esqfMDFu
135,เวลา,"Opor Praput",9127,https://open.spotify.com/track/0cnFQVTvVdQ4C0btqE3J8T
136,"Black Suit","SUPER JUNIOR",9096,https://open.spotify.com/track/0cCm1PbOd6nqAPDdA3PRfs
137,Personal,"The Vamps",9085,https://open.spotify.com/track/5kflnIKOUU6aLXkVXmJ6iK
138,"Mi Gente","J Balvin",9082,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
139,"วู่วาม - Unreleased Version","Season Five",9075,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
140,"Castle on the Hill","Ed Sheeran",9049,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
141,"Ko Ko Bop",EXO,9027,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
142,"Spring Day",BTS,8999,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
143,"What About Us",P!nk,8959,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
144,MotorSport,Migos,8939,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
145,"Bank Account","21 Savage",8906,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
146,Unpredictable,"Olly Murs",8899,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
147,"Whiskey (feat. A$AP Rocky)","Maroon 5",8775,https://open.spotify.com/track/1445PpP8lZHpAqwZkL6EJw
148,"Bodak Yellow","Cardi B",8729,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
149,"Baby, You Make Me Crazy","Sam Smith",8689,https://open.spotify.com/track/1p1SbqeipOd4ezKUpxqaz6
150,เพื่อนรัก,"The Parkinson",8672,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
151,หากมันจะสายเกินไป,"Whal & Dolph",8655,https://open.spotify.com/track/6rySUpaTT7TJkPS9rc7iFI
152,"ยังไม่ชิน (Still)",EMMA,8522,https://open.spotify.com/track/3dQP4vQxoudnmizob7NDj2
153,"Denim Jacket","Maroon 5",8437,https://open.spotify.com/track/7DrmQKVVy5X3MftrdpIVVu
154,คนบนฟ้า,Paradox,8335,https://open.spotify.com/track/4SxDgCqkrZzU0uhteCNpUy
155,ถ้าหาก,"Two Popetorn",8334,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
156,"Stay Young","Mike Perry",8290,https://open.spotify.com/track/2kLf4myxQME1Nd0voeKZri
157,"Love Yourself","Justin Bieber",8240,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
158,ร่มสีเทา,Whatcharawale,8197,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
159,"Don't Wanna Cry",SEVENTEEN,8173,https://open.spotify.com/track/6Upu6yjkdi0DVI8E3IBZEU
160,อยู่ต่อเลยได้ไหม,"Singto Numchok",8162,https://open.spotify.com/track/4V2FimcFqJ2x7uk4uFQEvN
161,ทุกคนเคยร้องไห้,"Pang Nakarin",8091,https://open.spotify.com/track/35xujz4rBKjBkVLx2AoD6Y
162,"Best Of Me",BTS,8082,https://open.spotify.com/track/2tdq0CeAGSfhI2l4Gwkvgx
163,Paris,"The Chainsmokers",8036,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
164,"Go Go",BTS,7955,https://open.spotify.com/track/5nq1uTNIR1cBR72T87viS0
165,"Versace On The Floor","Bruno Mars",7940,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
166,ก็แค่ไม่มีฉัน,"Violette Wautier",7909,https://open.spotify.com/track/43jODHDCovQ6CRYgYMhzrM
167,"빨간 맛 Red Flavor","Red Velvet",7885,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
168,"จีบ...(May I)","Namm Ronnadet",7802,https://open.spotify.com/track/3F5jmTgXeY1zS2ATt4cR7L
169,"Blood Sweat & Tears",BTS,7788,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV
170,"Stay With Me",CHANYEOL,7752,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K
171,ทดลองใช้,"Pun Basher",7736,https://open.spotify.com/track/0OCOoJ0TVcCLRCBFycKgnF
172,"Good Together","SHY Martin",7707,https://open.spotify.com/track/763v0n4szIsWp3HOsfi7qq
173,"Find You","Nick Jonas",7691,https://open.spotify.com/track/6Ll3qUTssdGWMxbwhMud2N
174,"Perfect - Acoustic","Ed Sheeran",7671,https://open.spotify.com/track/5T6bJp3XgwT0IaCfKMxmAu
175,อย่าเพิ่งใจร้าย,"The Mousses",7667,https://open.spotify.com/track/5S2aCEv3wt0bukp7nmhw52
176,"Labelle - Acoustic","Telex Telexs",7645,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
177,รอยยิ้ม,Scrubb,7628,https://open.spotify.com/track/4acvfSY2byUOWNhjdtitqP
178,"It's You",Henry,7622,https://open.spotify.com/track/3hm4axDodp2jFEDohQfXxV
179,"MIC Drop",BTS,7549,https://open.spotify.com/track/2SYa5Lx1uoCvyDIW4oee9b
180,"ทางของฝุ่น (Dust)","Atom Chanakan",7524,https://open.spotify.com/track/3XfygeAG5SFzEVaQJEKY49
181,"Plain Jane","A$AP Ferg",7513,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
182,จริงๆนะ,"The 38 Years Ago",7490,https://open.spotify.com/track/3y7wWYnla4CN0dhqUkvLER
183,DRAMARAMA,"Monsta X",7455,https://open.spotify.com/track/1BSncOsSJPQkpl29QM0ipj
184,"I'm Not The Only One","Sam Smith",7448,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45
185,superlit,gnash,7412,https://open.spotify.com/track/4hDuZ5DmaYjNR2WBvlyfBw
186,หมายความว่าอะไร,MEAN,7408,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
187,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",7375,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
188,เมื่อวาน,"Oat Pramote",7299,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
189,"I Feel It Coming","The Weeknd",7291,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
190,"The Scientist",Coldplay,7284,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
191,เรื่องมหัศจรรย์,Sofa,7259,https://open.spotify.com/track/2ZvuGneo9p5JqtDQU45Yhv
192,ยังเหมือนเดิม,"Slot Machine",7150,https://open.spotify.com/track/2w65R59peyejpN0RhX3Kur
193,ปล่อย,"Pop Pongkool",7144,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
194,Demons,"Imagine Dragons",7126,https://open.spotify.com/track/2Oehrcv4Kov0SuIgWyQY9e
195,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,7072,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
196,"Immigrant Song","Led Zeppelin",7069,https://open.spotify.com/track/78lgmZwycJ3nzsdgmPPGNx
197,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,7034,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
198,กอดไม่ได้,"Bedroom Audio",7021,https://open.spotify.com/track/4WxNfBGTaGoN5hOqXI9TFJ
199,Starboy,"The Weeknd",6960,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
200,"Ric Flair Drip (& Metro Boomin)",Offset,6934,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
