,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
112,มือลั่น,"Jazz Spooknickpapiyongkookkook",12781,https://open.spotify.com/track/6elsRmdqv0DGmmppxnqm4q
113,Pray,"Sam Smith",12635,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
114,Congratulations,"Post Malone",12509,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
115,"รู้ยัง - Acoustic Live Session","Ton Thanasit",12508,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
116,Starboy,"The Weeknd",12495,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
117,"ปล่อย (Miss)","Clockwork Motionless",12384,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
118,"แค่ฉันมีเธอ (Finn)","Room 39",12300,https://open.spotify.com/track/6jdZsS17zYiXgsRh4wjTP9
119,"ไม่อยากเป็นของใคร - เพลงประกอบละคร แหวนดอกไม้","Gypso Ariigantha",12278,https://open.spotify.com/track/22ihZcod3FGKlZP3wibBtG
120,Paris,"The Chainsmokers",12239,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
121,"Stay (with Alessia Cara)",Zedd,12137,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
122,Then,Anne-Marie,12135,https://open.spotify.com/track/2EGJB8bDbbxtvSgJQLwqK7
123,"Spring Day",BTS,12046,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
124,"Your Song","Rita Ora",12024,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
125,"Man's Not Hot","Big Shaq",11935,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
126,"Friends (with BloodPop®)","Justin Bieber",11842,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
127,"ใต้ฟ้า (Tomorrow)",JETSET'ER,11815,https://open.spotify.com/track/4BmONvIG0LUUWCSd1dokyZ
128,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",11677,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
129,"Stay With You","Cheat Codes",11676,https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5
130,เธอทำให้ได้รู้,Potato,11628,https://open.spotify.com/track/3YrKiQmCq64ZYeex4ifd17
131,Beautiful,"Wanna One",11584,https://open.spotify.com/track/1H0zKZDwR19OGD3zKrwuTG
132,"I Just Can't",R3HAB,11408,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
133,Energetic,"Wanna One",11354,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
134,เพื่อนรัก,"The Parkinson",11047,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
135,เตลิด,Zeal,11005,https://open.spotify.com/track/2b37HBQW44oMZ6QephdHcJ
136,ลืมไปก่อน,"Buddha Bless",10907,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
137,"Versace On The Floor","Bruno Mars",10879,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
138,"Nobody Compares To You",Gryffin,10691,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
139,"Échame La Culpa","Luis Fonsi",10635,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
140,"I Feel It Coming","The Weeknd",10616,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
141,"Ko Ko Bop",EXO,10605,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
142,"...Ready For It?","Taylor Swift",10533,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
143,"Tip Toe (feat. French Montana)","Jason Derulo",10526,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
144,ฉันมาบอกว่า,"Season Five",10459,https://open.spotify.com/track/7G2WPCQwH9G4f5G9puocK5
145,"Mi Gente","J Balvin",10423,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
146,รถคันเก่า,"Atom Chanakan",10352,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
147,Unforgettable,"French Montana",10347,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
148,"Candy Paint","Post Malone",10287,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
149,"I Found You - Kacha Version","Kacha Nontanun",10286,https://open.spotify.com/track/0oyrBuJpIzn8Um8FzXERex
150,Location,Khalid,10266,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
151,"No Limit",G-Eazy,10251,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
152,"It's the Most Wonderful Time of the Year","Andy Williams",10211,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
153,ก็แค่ไม่มีฉัน,"Violette Wautier",10170,https://open.spotify.com/track/43jODHDCovQ6CRYgYMhzrM
154,"Thinking Out Loud","Ed Sheeran",10119,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
155,"First Love","Lost Kings",10096,https://open.spotify.com/track/01iyINEYgPQ7ThMZuHUsqS
156,Stargazing,Kygo,10007,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
157,อย่าเพิ่งใจร้าย,"The Mousses",9980,https://open.spotify.com/track/5S2aCEv3wt0bukp7nmhw52
158,เมื่อวาน,"Oat Pramote",9797,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
159,Restart,"Room 39",9701,https://open.spotify.com/track/1pjVBWRTyPG3WXlxTNYT3U
160,"빨간 맛 Red Flavor","Red Velvet",9610,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
161,"ทางของฝุ่น (Dust)","Atom Chanakan",9587,https://open.spotify.com/track/4wPSw3EzJ78opbAhkjurp0
162,พบกันใหม่,Polycat,9577,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
163,"Stay With Me",CHANYEOL,9548,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K
164,"Blood Sweat & Tears",BTS,9511,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV
165,"Both of Us","Yellow Claw",9487,https://open.spotify.com/track/6QcIPGlQpohjUNPpIv1OsB
166,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,9450,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
167,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,9437,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
168,"Ain't That Why",R3HAB,9411,https://open.spotify.com/track/6kxmBja0pKhbBXiAMMeXwh
169,Unpredictable,"Olly Murs",9389,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
170,"เป็นต่อ - เพลงประกอบซิทคอม เป็นต่อ UNCENSORED POOLPARTY พี่ไม่ลืม",UrboyTJ,9387,https://open.spotify.com/track/4StkK6TJgSLhkI6d9rvrBZ
171,"REALLY REALLY",WINNER,9374,https://open.spotify.com/track/02UNF1uo5f0UNgc1qx5XGt
172,Gorgeous,"Taylor Swift",9365,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA
173,"2U (feat. Justin Bieber)","David Guetta",9363,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
174,"Jingle Bell Rock","Bobby Helms",9330,https://open.spotify.com/track/1cImYkHOQMFE7AZC9aOk4y
175,คนที่คุณก็รู้ว่าใคร,Stamp,9288,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
176,"It's Beginning To Look A Lot Like Christmas","Michael Bublé",9254,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
177,"It Ain't Me (with Selena Gomez)",Kygo,9252,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
178,เกี่ยวกันไหม(You?),"Ink Waruntorn",9240,https://open.spotify.com/track/68qmXphVfLhXI6iRyavCLY
179,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",9154,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
180,ใช่มั้ย?,Oui,9152,https://open.spotify.com/track/3qT2ShdjiK8XmluCVvbYyl
181,"Don't Wanna Cry",SEVENTEEN,9114,https://open.spotify.com/track/6Upu6yjkdi0DVI8E3IBZEU
182,"I Fall Apart","Post Malone",9108,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
183,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",9029,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
184,Mistletoe,"Justin Bieber",9024,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
185,"ฉันต้องคิดถึงเธอแบบไหน (Cloudy)","Ink Waruntorn",8866,https://open.spotify.com/track/3kQuu5smL73wiy4e7RZVNv
186,หมายความว่าอะไร,MEAN,8860,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
187,"BOOMBAYAH - KR Ver.",BLACKPINK,8837,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
188,"Side To Side","Ariana Grande",8827,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
189,PLEASE,"Atom Chanakan",8799,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
190,ช่วงนี้(Karma),"Atom Chanakan",8796,https://open.spotify.com/track/4BQSRsJ1VX0KHkA4w2QCik
191,"Castle on the Hill","Ed Sheeran",8788,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
192,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",8769,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
193,"We Could Go Back","Jonas Blue",8747,https://open.spotify.com/track/2PJ55QsqjSVwN2esqfMDFu
194,อ้าว,"Atom Chanakan",8708,https://open.spotify.com/track/6UyPvvQuMzdCvat61plRu6
195,"Last To Leave (feat. Caroline Ailin)","Louis The Child",8703,https://open.spotify.com/track/4v0134PgBTGsFJiGcV4eJk
196,"Labelle - Acoustic","Telex Telexs",8668,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
197,"More Than You Know","Axwell /\ Ingrosso",8600,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
198,"WHISTLE - KR Ver.",BLACKPINK,8556,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
199,"คำตอบอยู่ที่หัวใจ - เพลงประกอบ Sotus S The Series","Ton Thanasit",8528,https://open.spotify.com/track/6j7huohIJjGAUMqx7ZBVkS
200,"จีบ...(May I)","Namm Ronnadet",8488,https://open.spotify.com/track/3F5jmTgXeY1zS2ATt4cR7L
