,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
54,เฉยเมย,YOUNGOHM,21681,https://open.spotify.com/track/6XPCoGblXqyvcyp31vzRyL
55,"Look What You Made Me Do","Taylor Swift",21383,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
56,ก่อนฤดูฝน,"The Toys",21133,https://open.spotify.com/track/1oyYuiIundjUzgi0oyBNyB
57,"Him & I",G-Eazy,21040,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V
58,"อยู่ดีๆก็… (feat. Youngohm)",Wonderframe,20825,https://open.spotify.com/track/0b9JDLbAgCazIwPSWj6DNL
59,"Despacito - Remix","Luis Fonsi",20584,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
60,"There's Nothing Holdin' Me Back","Shawn Mendes",20218,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
61,"피카부 Peek-A-Boo","Red Velvet",20001,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
62,"Gucci Gang","Lil Pump",19624,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
63,"There for You","Martin Garrix",19436,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
64,เรื่องที่ขอ,Lula,19209,https://open.spotify.com/track/6ZDl7YLiNjey9VOdEM3pok
65,เผด็จเกิร์ล,"Tattoo Colour",19116,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
66,"Galway Girl","Ed Sheeran",19079,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
67,Wait,"Maroon 5",18989,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
68,"All I Want for Christmas Is You","Mariah Carey",17594,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
69,"A Different Way (with Lauv)","DJ Snake",17357,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
70,DNA,BTS,17239,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
71,"Super Far",LANY,16951,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
72,"Miss You","Louis Tomlinson",16479,https://open.spotify.com/track/3zxrecYFao03IrrcyFiaMU
73,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",16404,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
74,Beautiful,"Wanna One",16353,https://open.spotify.com/track/556ZoJSshEjBCxbbrjepDm
75,มีแฟนแล้ว,"Oat Pramote",16144,https://open.spotify.com/track/6IDsfMh7YJlE3R2mB1DYXH
76,"Candy Paint","Post Malone",16098,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
77,New,Daya,16091,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
78,"Stranger Things",Kygo,15981,https://open.spotify.com/track/5gIRPQWULwrvIt0F6pY7ph
79,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",15936,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
80,"แค่ฉันมีเธอ (Finn)","Room 39",15875,https://open.spotify.com/track/6jdZsS17zYiXgsRh4wjTP9
81,"Strip That Down","Liam Payne",15841,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
82,พัง..(ลำพัง),Getsunova,15639,https://open.spotify.com/track/0hTyySmaM27kaBNofAYOdr
83,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",15614,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
84,"Crystal Snow",BTS,15254,https://open.spotify.com/track/5SXEEYJxc5OPoOn5H9SHvX
85,"Échame La Culpa","Luis Fonsi",15193,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
86,"...Ready For It?","Taylor Swift",15050,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
87,Photograph,"Ed Sheeran",14976,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
88,Gashina,SUNMI,14797,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
89,"Bedroom Floor","Liam Payne",14771,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ
90,Gorgeous,"Taylor Swift",14729,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA
91,ช่วงนี้(Karma),"Atom Chanakan",14265,https://open.spotify.com/track/4BQSRsJ1VX0KHkA4w2QCik
92,มือลั่น,"Jazz Spooknickpapiyongkookkook",14231,https://open.spotify.com/track/6elsRmdqv0DGmmppxnqm4q
93,เวลา,"Opor Praput",14096,https://open.spotify.com/track/0cnFQVTvVdQ4C0btqE3J8T
94,"Symphony (feat. Zara Larsson)","Clean Bandit",14029,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
95,"That's What I Like","Bruno Mars",14015,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
96,"As If It's Your Last",BLACKPINK,13956,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
97,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",13699,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
98,"End Game","Taylor Swift",13640,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
99,"Spring Day",BTS,13464,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
100,"I Fall Apart","Post Malone",13415,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
101,"ปล่อย (Miss)","Clockwork Motionless",13404,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
102,"Dirty Sexy Money (feat. Charli XCX & French Montana)","David Guetta",13397,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
103,"ใต้ฟ้า (Tomorrow)",JETSET'ER,13272,https://open.spotify.com/track/4BmONvIG0LUUWCSd1dokyZ
104,Congratulations,"Post Malone",13090,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
105,Energetic,"Wanna One",12963,https://open.spotify.com/track/5GfeBQ456zX2SHSJBnK80f
106,หลับลึก,"Tattoo Colour",12949,https://open.spotify.com/track/0CgB8ygwmZ2rT8HWFMVWwh
107,"XO TOUR Llif3","Lil Uzi Vert",12847,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
108,"2U (feat. Justin Bieber)","David Guetta",12841,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
109,Mama,"Jonas Blue",12809,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
110,Pray,"Sam Smith",12805,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
111,Believer,"Imagine Dragons",12722,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
112,"ไม่อยากเป็นของใคร - เพลงประกอบละคร แหวนดอกไม้","Gypso Ariigantha",12666,https://open.spotify.com/track/22ihZcod3FGKlZP3wibBtG
113,เธอทำให้ได้รู้,Potato,12330,https://open.spotify.com/track/3YrKiQmCq64ZYeex4ifd17
114,"No Limit",G-Eazy,12311,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
115,"Tip Toe (feat. French Montana)","Jason Derulo",12207,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
116,"Both of Us","Yellow Claw",12194,https://open.spotify.com/track/6QcIPGlQpohjUNPpIv1OsB
117,"Friends (with BloodPop®)","Justin Bieber",12141,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
118,Closer,"The Chainsmokers",12076,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
119,"I Just Can't",R3HAB,12062,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
120,"Slow Hands","Niall Horan",11988,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
121,"Say You Won't Let Go","James Arthur",11876,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
122,"Nobody Compares To You",Gryffin,11854,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
123,"Thinking Out Loud","Ed Sheeran",11812,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
124,Unforgettable,"French Montana",11796,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
125,"Good Old Days (feat. Kesha)",Macklemore,11468,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
126,"รู้ยัง - Acoustic Live Session","Ton Thanasit",11129,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
127,"Stay With You","Cheat Codes",11080,https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5
128,"Your Song","Rita Ora",11063,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
129,"Call It What You Want","Taylor Swift",11034,https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme
130,ก็แค่ไม่มีฉัน,"Violette Wautier",10897,https://open.spotify.com/track/43jODHDCovQ6CRYgYMhzrM
131,จดหมาย,"The Toys",10897,https://open.spotify.com/track/2wgGM5bNyPTVI2d7KHmmRw
132,"Ko Ko Bop",EXO,10846,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
133,"Man's Not Hot","Big Shaq",10693,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
134,"Last Christmas",Wham!,10683,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
135,ลืมไปก่อน,"Buddha Bless",10509,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
136,วันหนึ่งฉันเดินเข้าป่า,"Max Jenmana",10482,https://open.spotify.com/track/46upHQ13xvw1y7ykEJpWU5
137,"빨간 맛 Red Flavor","Red Velvet",10480,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
138,อย่าเพิ่งใจร้าย,"The Mousses",10448,https://open.spotify.com/track/5S2aCEv3wt0bukp7nmhw52
139,"Don't Wanna Cry",SEVENTEEN,10426,https://open.spotify.com/track/6Upu6yjkdi0DVI8E3IBZEU
140,"Bank Account","21 Savage",10386,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
141,"Mi Gente","J Balvin",10348,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
142,เกี่ยวกันไหม(You?),"Ink Waruntorn",10285,https://open.spotify.com/track/68qmXphVfLhXI6iRyavCLY
143,"Feel It Still","Portugal. The Man",10285,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
144,"First Love","Lost Kings",10276,https://open.spotify.com/track/01iyINEYgPQ7ThMZuHUsqS
145,"Stay With Me",CHANYEOL,10245,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K
146,Some,Bolbbalgan4,10231,https://open.spotify.com/track/3mmLyEhphJAaW7hyEXAD8l
147,"Ric Flair Drip (& Metro Boomin)",Offset,10177,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
148,Delicate,"Taylor Swift",10149,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
149,ถอย,Gliss,10147,https://open.spotify.com/track/3nJlzw6Gn33fitnoxJtLSj
150,"I Did Something Bad","Taylor Swift",10114,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ
151,CLAP,SEVENTEEN,10064,https://open.spotify.com/track/19t5GSN3XsLB7UOsZD8Fwv
152,Restart,"Room 39",10058,https://open.spotify.com/track/1pjVBWRTyPG3WXlxTNYT3U
153,ฉันมาบอกว่า,"Season Five",10051,https://open.spotify.com/track/7G2WPCQwH9G4f5G9puocK5
154,Paris,"The Chainsmokers",10016,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
155,คนที่คุณก็รู้ว่าใคร,Stamp,10002,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
156,หมายความว่าอะไร,MEAN,9999,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
157,Rain,"The Script",9880,https://open.spotify.com/track/2QWP8NYYplOqEFBYGCcq0S
158,"REALLY REALLY",WINNER,9868,https://open.spotify.com/track/02UNF1uo5f0UNgc1qx5XGt
159,เข้าใจ,"Singto Numchok",9856,https://open.spotify.com/track/3M3GddUNQ2Ee54UR3nrwsO
160,"ฉันต้องคิดถึงเธอแบบไหน (Cloudy)","Ink Waruntorn",9847,https://open.spotify.com/track/3kQuu5smL73wiy4e7RZVNv
161,Starboy,"The Weeknd",9820,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
162,"Easy Love",Lauv,9727,https://open.spotify.com/track/2ZE3DJuizYTad2S4CvRRhK
163,เมื่อวาน,"Oat Pramote",9690,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
164,"Good Together","SHY Martin",9626,https://open.spotify.com/track/763v0n4szIsWp3HOsfi7qq
165,Dive,"Ed Sheeran",9539,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
166,ทดลองใช้,"Pun Basher",9508,https://open.spotify.com/track/0OCOoJ0TVcCLRCBFycKgnF
167,เพื่อนรัก,"The Parkinson",9461,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
168,"Versace On The Floor","Bruno Mars",9458,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
169,"Blood Sweat & Tears",BTS,9447,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV
170,"Getaway Car","Taylor Swift",9411,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW
171,"Too Much To Ask","Niall Horan",9403,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
172,Downtown,Anitta,9297,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
173,"จีบ...(May I)","Namm Ronnadet",9289,https://open.spotify.com/track/3F5jmTgXeY1zS2ATt4cR7L
174,"เก็บไว้เพื่อรักแต่เธอ - เพลงประกอบ 30 กำลังแจ๋ว เดอะซีรี่ส์","แดน วรเวช",9281,https://open.spotify.com/track/6A6hwIahWHwxxu3eLPaDSH
175,"Don’t Blame Me","Taylor Swift",9262,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE
176,Personal,"The Vamps",9234,https://open.spotify.com/track/5kflnIKOUU6aLXkVXmJ6iK
177,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,9171,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
178,"All Night","Steve Aoki",9159,https://open.spotify.com/track/5mAxA6Q1SIym6dPNiFLUyd
179,Happier,"Ed Sheeran",9102,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
180,"Is Your Love Enough?","Little Mix",9101,https://open.spotify.com/track/6W6ijKiufUsBBcgJPKis6T
181,"รู้สึก (Diary)",Scrubb,9024,https://open.spotify.com/track/7bUsQIWIirvF3tsNfee1zk
182,"ปากแข็ง (Just in my mind) - เพลงประกอบซีรีส์ Slam Dance ทุ่มฝันสนั่นฟลอร์",Mild,8949,https://open.spotify.com/track/3ALshyY9fzcWICITSHC3km
183,"Love Yourself","Justin Bieber",8937,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
184,"Burn It Up","Wanna One",8930,https://open.spotify.com/track/1GJqtDeJMtXCsKfDfNy8ij
185,"Palette (Feat. G-DRAGON)",IU,8925,https://open.spotify.com/track/3y7ByLZ05tluscOTRgEJ9Y
186,"Galaxy (feat. Kob The X Factor)","D Gerrard",8921,https://open.spotify.com/track/0yO5RrszdEpqXhDwyhP6nX
187,"Best Of Me",BTS,8855,https://open.spotify.com/track/2tdq0CeAGSfhI2l4Gwkvgx
188,"I Feel It Coming","The Weeknd",8808,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
189,Panama,Matteo,8742,https://open.spotify.com/track/6JOzMswUGJMTZDtMHit0Cc
190,HUMBLE.,"Kendrick Lamar",8689,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
191,"ทางของฝุ่น (Dust)","Atom Chanakan",8681,https://open.spotify.com/track/4wPSw3EzJ78opbAhkjurp0
192,"Stay (with Alessia Cara)",Zedd,8660,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
193,"Just Like You","Louis Tomlinson",8652,https://open.spotify.com/track/5IF6IBPqbclVR7SQKmCIyA
194,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",8612,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
195,"WHISTLE - KR Ver.",BLACKPINK,8592,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
196,"We Could Go Back","Jonas Blue",8561,https://open.spotify.com/track/2PJ55QsqjSVwN2esqfMDFu
197,"MIC Drop",BTS,8520,https://open.spotify.com/track/2SYa5Lx1uoCvyDIW4oee9b
198,"Go Go",BTS,8485,https://open.spotify.com/track/5nq1uTNIR1cBR72T87viS0
199,"I'm Not Her","Clara Mae",8439,https://open.spotify.com/track/2jRISGsO4RTm9CQVb1Jusn
200,"More Than You Know","Axwell /\ Ingrosso",8425,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
