,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
48,"There's Nothing Holdin' Me Back","Shawn Mendes",18860,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
49,ฝืนตัวเองไม่เป็น,"Non Tanon",18050,https://open.spotify.com/track/0FlZM6SFefxfXzX68IpVxb
50,"Strip That Down","Liam Payne",17944,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
51,"Without You (feat. Sandro Cavazza)",Avicii,17906,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
52,New,Daya,17700,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
53,"All Falls Down (feat. Juliander)","Alan Walker",17662,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
54,"I Miss You (feat. Julia Michaels)","Clean Bandit",17642,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
55,คนละชั้น,Jaonaay,17247,https://open.spotify.com/track/6m5sX3sT8egiC6hqQuU382
56,หน้าหนาวที่แล้ว,"The Toys",17008,https://open.spotify.com/track/5mVeBv0bUZPJU7kPZcm594
57,"Whiskey (feat. A$AP Rocky)","Maroon 5",16721,https://open.spotify.com/track/4OEOEsOhlzDqQuewiuPJAc
58,เฉยเมย,YOUNGOHM,16642,https://open.spotify.com/track/6XPCoGblXqyvcyp31vzRyL
59,"...Ready For It?","Taylor Swift",16564,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
60,"Help Me Out (with Julia Michaels)","Maroon 5",16471,https://open.spotify.com/track/2uSLx5uwRIhiA3sJJraNqX
61,"Bad Luck",Lipta,16124,https://open.spotify.com/track/6KtTbMttJ8ZtMG6VMds2B2
62,Rain,"The Script",15497,https://open.spotify.com/track/2QWP8NYYplOqEFBYGCcq0S
63,Anywhere,"Rita Ora",15220,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
64,เจ็บจนไม่เข้าใจ,PORTRAIT,14679,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
65,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",14593,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
66,เรื่องที่ขอ,Lula,14397,https://open.spotify.com/track/6ZDl7YLiNjey9VOdEM3pok
67,ช่วงนี้(Karma),"Atom Chanakan",14394,https://open.spotify.com/track/3LbX6aIcOxB1p0pOpYPLVu
68,"Galway Girl","Ed Sheeran",14223,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
69,"I Just Can't",R3HAB,14164,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
70,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",14144,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
71,เผด็จเกิร์ล,"Tattoo Colour",14051,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
72,Pray,"Sam Smith",14016,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD
73,พัง..(ลำพัง),Getsunova,13625,https://open.spotify.com/track/0hTyySmaM27kaBNofAYOdr
74,"Glorious (feat. Skylar Grey)",Macklemore,13283,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
75,"Feel It Still","Portugal. The Man",13157,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
76,"Gucci Gang","Lil Pump",13061,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
77,"Good Old Days (feat. Kesha)",Macklemore,12982,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
78,มือลั่น,"Jazz Spooknickpapiyongkookkook",12955,https://open.spotify.com/track/6elsRmdqv0DGmmppxnqm4q
79,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",12823,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
80,"I Fall Apart","Post Malone",12797,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
81,"Symphony (feat. Zara Larsson)","Clean Bandit",12390,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
82,Restart,"Room 39",12123,https://open.spotify.com/track/1pjVBWRTyPG3WXlxTNYT3U
83,"Mi Gente (feat. Beyoncé)","J Balvin",12065,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
84,"Stay With You","Cheat Codes",12059,https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5
85,โลกที่ไม่มีเธอ,PORTRAIT,11860,https://open.spotify.com/track/0fSl800MbFmlLs1aUxx7Z2
86,"That's What I Like","Bruno Mars",11845,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
87,Congratulations,"Post Malone",11738,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
88,Unforgettable,"French Montana",11687,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
89,"Slow Hands","Niall Horan",11686,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
90,"2U (feat. Justin Bieber)","David Guetta",11663,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
91,"More Than You Know","Axwell /\ Ingrosso",11526,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
92,Photograph,"Ed Sheeran",11369,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
93,"Nobody Compares To You",Gryffin,11254,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
94,Gashina,SUNMI,11043,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
95,"As If It's Your Last",BLACKPINK,10964,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
96,ลืมไปก่อน,"Buddha Bless",10905,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
97,"XO TOUR Llif3","Lil Uzi Vert",10768,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
98,"Complicated (feat. Kiiara)","Dimitri Vegas & Like Mike",10600,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82
99,Heartline,"Craig David",10580,https://open.spotify.com/track/4ioNqWWd8Ivz4bLfrn3bBN
100,Personal,"The Vamps",10556,https://open.spotify.com/track/5kflnIKOUU6aLXkVXmJ6iK
101,คนที่คุณก็รู้ว่าใคร,Stamp,10549,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
102,Closer,"The Chainsmokers",10533,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
103,"What About Us",P!nk,10480,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
104,HUMBLE.,"Kendrick Lamar",10372,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
105,"Mi Gente","J Balvin",10230,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
106,กะทันหัน,"Fymme Bongkot",10155,https://open.spotify.com/track/6sxDRIzYz50GJeSYLAODZm
107,"We Could Go Back","Jonas Blue",10084,https://open.spotify.com/track/2PJ55QsqjSVwN2esqfMDFu
108,ทุกคนเคยร้องไห้,"Pang Nakarin",10028,https://open.spotify.com/track/35xujz4rBKjBkVLx2AoD6Y
109,Energetic,"Wanna One",9930,https://open.spotify.com/track/3CEs5Jnov3YkmYn0Vezrcr
110,"Bank Account","21 Savage",9922,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
111,"Bodak Yellow","Cardi B",9920,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
112,"Best Of Me",BTS,9791,https://open.spotify.com/track/2tdq0CeAGSfhI2l4Gwkvgx
113,"Your Song","Rita Ora",9770,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
114,ถ้าหาก,"Two Popetorn",9555,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
115,"รู้ยัง - Acoustic Live Session","Ton Thanasit",9498,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
116,เธอทำให้ได้รู้,Potato,9457,https://open.spotify.com/track/3YrKiQmCq64ZYeex4ifd17
117,"Spring Day",BTS,9418,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
118,Burning,"Sam Smith",9373,https://open.spotify.com/track/7FzhZ7C3NhM1UyqSHV9ytY
119,"Go Go",BTS,9273,https://open.spotify.com/track/5nq1uTNIR1cBR72T87viS0
120,คนบนฟ้า,Paradox,9244,https://open.spotify.com/track/4SxDgCqkrZzU0uhteCNpUy
121,"Carry You Home",Tiësto,9207,https://open.spotify.com/track/5Foe9nJg1uSVMVpMtO1p6z
122,"First Love","Lost Kings",9189,https://open.spotify.com/track/01iyINEYgPQ7ThMZuHUsqS
123,เวลา,"Opor Praput",9080,https://open.spotify.com/track/0cnFQVTvVdQ4C0btqE3J8T
124,"วู่วาม - Unreleased Version","Season Five",8997,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
125,"Say You Won't Let Go","James Arthur",8940,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
126,"Ko Ko Bop",EXO,8917,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
127,หลับลึก,"Tattoo Colour",8842,https://open.spotify.com/track/0CgB8ygwmZ2rT8HWFMVWwh
128,"MIC Drop",BTS,8838,https://open.spotify.com/track/2SYa5Lx1uoCvyDIW4oee9b
129,"Kids in Love",Kygo,8801,https://open.spotify.com/track/2UxfcZJCphbEkfbZ6nLiDx
130,ร่มสีเทา,Whatcharawale,8796,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
131,MotorSport,Migos,8732,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
132,"Blood Sweat & Tears",BTS,8707,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV
133,อยู่ต่อเลยได้ไหม,"Singto Numchok",8567,https://open.spotify.com/track/4V2FimcFqJ2x7uk4uFQEvN
134,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",8542,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
135,"Find You","Nick Jonas",8520,https://open.spotify.com/track/6Ll3qUTssdGWMxbwhMud2N
136,"Stay Young","Mike Perry",8497,https://open.spotify.com/track/2kLf4myxQME1Nd0voeKZri
137,Believer,"Imagine Dragons",8425,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
138,ทดลองใช้,"Pun Basher",8405,https://open.spotify.com/track/0OCOoJ0TVcCLRCBFycKgnF
139,"Thinking Out Loud","Ed Sheeran",8365,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
140,Anyway,"Tyron Hapi",8274,https://open.spotify.com/track/77ngtwBosDuAwiQu8afOOQ
141,ก็แค่ไม่มีฉัน,"Violette Wautier",8206,https://open.spotify.com/track/43jODHDCovQ6CRYgYMhzrM
142,superlit,gnash,8200,https://open.spotify.com/track/4hDuZ5DmaYjNR2WBvlyfBw
143,เรื่องมหัศจรรย์,Sofa,8165,https://open.spotify.com/track/2ZvuGneo9p5JqtDQU45Yhv
144,"ปากแข็ง (Just in my mind) - เพลงประกอบซีรีส์ Slam Dance ทุ่มฝันสนั่นฟลอร์",Mild,8126,https://open.spotify.com/track/3ALshyY9fzcWICITSHC3km
145,"빨간 맛 Red Flavor","Red Velvet",8102,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
146,อยากฟัง,"Violette Wautier",8097,https://open.spotify.com/track/7pQEnyiyYsrw9YGMGLv4dU
147,Paris,"The Chainsmokers",8090,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
148,"ปลายทางที่ว่างเปล่า - เพลงประกอบ Club Friday Celeb's Stories","Aof Pongsak",8006,https://open.spotify.com/track/34EtCXSXdm8iR2psCUGpwU
149,"ให้ฉันดูแลเธอ - เพลงประกอบละคร ผู้ใหญ่ลีกับนางมา","Namm Ronnadet",7937,https://open.spotify.com/track/0SHsueflUc3c6Gs92Ulc2l
150,"Labelle - Acoustic","Telex Telexs",7859,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
151,อย่าเพิ่งใจร้าย,"The Mousses",7850,https://open.spotify.com/track/5S2aCEv3wt0bukp7nmhw52
152,"All My Love (feat. Conor Maynard)","Cash Cash",7848,https://open.spotify.com/track/1839RWzPRZCVgvamu4sHSN
153,"Where The Love Goes",Anjulie,7846,https://open.spotify.com/track/0Xa7b1Kw7I08dD2k7zZKtV
154,Panama,Matteo,7764,https://open.spotify.com/track/14nzS3IzR9JIk26IX8iL3P
155,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,7763,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
156,"Versace On The Floor","Bruno Mars",7731,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
157,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",7702,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
158,"HOME IS FAR AWAY","Epik High",7661,https://open.spotify.com/track/7A2RLTIRAbncB7EwCV2JRq
159,"Burn It Up","Wanna One",7613,https://open.spotify.com/track/0WJVy5IYA9AeAI1htZDq0C
160,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,7611,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
161,"I'm Not The Only One","Sam Smith",7496,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45
162,"Jocelyn Flores",XXXTENTACION,7410,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
163,"I Feel It Coming","The Weeknd",7406,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
164,Unpredictable,"Olly Murs",7351,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
165,Tired,"Alan Walker",7319,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a
166,ปล่อย,"Pop Pongkool",7283,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
167,คนที่ฟ้าส่งมาให้รักกัน,"La Ong Fong",7283,https://open.spotify.com/track/66YKgUAiVkyQon6dD5xkcc
168,"Stay With Me",CHANYEOL,7256,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K
169,Starboy,"The Weeknd",7249,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
170,"Love Yourself","Justin Bieber",7246,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
171,"Don't Wanna Cry",SEVENTEEN,7232,https://open.spotify.com/track/6Upu6yjkdi0DVI8E3IBZEU
172,"The Scientist",Coldplay,7119,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
173,dimple,BTS,7069,https://open.spotify.com/track/3ryjLm3oupIjJFGc39naNi
174,"Intro: Serendipity",BTS,7063,https://open.spotify.com/track/7iV733e1KacKrFRaBNxVEf
175,"ทางของฝุ่น (Dust)","Atom Chanakan",7048,https://open.spotify.com/track/3XfygeAG5SFzEVaQJEKY49
176,"Stay (with Alessia Cara)",Zedd,7033,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
177,เธอคือของขวัญ,"Singto Numchok",6962,https://open.spotify.com/track/46Sl1ZdGrMdbdKQ63loc6h
178,"Blank Space","Taylor Swift",6939,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
179,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,6880,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
180,กอดไม่ได้,"Bedroom Audio",6876,https://open.spotify.com/track/4WxNfBGTaGoN5hOqXI9TFJ
181,"I Get The Bag (feat. Migos)","Gucci Mane",6864,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
182,"Old Single",Whatcharawale,6848,https://open.spotify.com/track/5INsfl9b4NWqnMV78hrEJ6
183,"Bad At Love",Halsey,6837,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
184,หมายความว่าอะไร,MEAN,6833,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
185,"WHISTLE - KR Ver.",BLACKPINK,6743,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
186,"REALLY REALLY",WINNER,6730,https://open.spotify.com/track/02UNF1uo5f0UNgc1qx5XGt
187,"It's You",Henry,6674,https://open.spotify.com/track/3hm4axDodp2jFEDohQfXxV
188,นวด,Palmy,6663,https://open.spotify.com/track/3ElQaABWL55eqagqUocEYW
189,"Not Today",BTS,6647,https://open.spotify.com/track/4hrpoqJMVE7FxBu1YWx0eQ
190,"Stay With Me","Sam Smith",6642,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4
191,"Pied Piper",BTS,6589,https://open.spotify.com/track/0ffweDHrg4bZqdG4IfGYuo
192,"Let's Go",Lipta,6561,https://open.spotify.com/track/3AenWjAY3QOYyInNTBOuNX
193,"Reggaetón Lento (Remix)",CNCO,6522,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
194,"긴 밤이 오면","Eddy Kim",6516,https://open.spotify.com/track/5LiWJsSSjZh7Y3hqml18Ki
195,Fantasy,JBJ,6474,https://open.spotify.com/track/7anG5LPbKDczGyhZ1agbo1
196,รักของเธอมีจริงหรือเปล่า,P.O.P,6439,https://open.spotify.com/track/0HRPNiA04po4Ckw4dmP89g
197,เธอเก่ง,JETSET'ER,6425,https://open.spotify.com/track/5yRvsVxjmP7RORUXxiyH77
198,Location,Khalid,6304,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
199,"ฉันต้องคิดถึงเธอแบบไหน (Cloudy)","Ink Waruntorn",6294,https://open.spotify.com/track/3kQuu5smL73wiy4e7RZVNv
200,เธอ,Cocktail,6257,https://open.spotify.com/track/6SlbEb9Zvc8rUAHUhreScK
