,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
90,แก..,"Wan Thanakrit",15502,https://open.spotify.com/track/3eUWzObHm3X3Kg59D23J53
91,"No Limit",G-Eazy,15455,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
92,คนละชั้น,Jaonaay,15410,https://open.spotify.com/track/6m5sX3sT8egiC6hqQuU382
93,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",15308,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
94,"Gucci Gang","Lil Pump",15199,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
95,DNA,BTS,14985,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
96,"Slow Hands","Niall Horan",14835,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
97,"As If It's Your Last",BLACKPINK,14602,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
98,"Say You Won't Let Go","James Arthur",14327,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
99,เผด็จเกิร์ล,"Tattoo Colour",14159,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
100,Closer,"The Chainsmokers",14133,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
101,"Your Song","Rita Ora",14093,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
102,ผู้ชมที่ดี,MEAN,13969,https://open.spotify.com/track/14ukOd1Rxw8Fi1pqmiNXMa
103,New,Daya,13861,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
104,"หัวใจทศกัณฐ์(Devil's Heart)","Keng Tachaya",13859,https://open.spotify.com/track/13OiQUzHROJBNGRxcs7nSu
105,พัง..(ลำพัง),Getsunova,13649,https://open.spotify.com/track/0hTyySmaM27kaBNofAYOdr
106,"แค่ฉันมีเธอ (Finn)","Room 39",13576,https://open.spotify.com/track/6jdZsS17zYiXgsRh4wjTP9
107,"피카부 Peek-A-Boo","Red Velvet",13435,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
108,Congratulations,"Post Malone",13180,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
109,HUMBLE.,"Kendrick Lamar",13146,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
110,"คำตอบอยู่ที่หัวใจ - เพลงประกอบ Sotus S The Series","Ton Thanasit",13110,https://open.spotify.com/track/6j7huohIJjGAUMqx7ZBVkS
111,"Nobody Compares To You",Gryffin,13058,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
112,Gashina,SUNMI,13020,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
113,IDGAF,"Dua Lipa",13007,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
114,"I Just Can't",R3HAB,12912,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
115,Then,Anne-Marie,12852,https://open.spotify.com/track/2EGJB8bDbbxtvSgJQLwqK7
116,"Tip Toe (feat. French Montana)","Jason Derulo",12850,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
117,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",12850,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
118,"รู้ยัง - Acoustic Live Session","Ton Thanasit",12832,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
119,"Stay With You","Cheat Codes",12781,https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5
120,มีแฟนแล้ว,"Oat Pramote",12497,https://open.spotify.com/track/6IDsfMh7YJlE3R2mB1DYXH
121,"Whatever It Takes","Imagine Dragons",12488,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
122,"ปล่อย (Miss)","Clockwork Motionless",12420,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
123,"Stranger Things",Kygo,12411,https://open.spotify.com/track/5gIRPQWULwrvIt0F6pY7ph
124,แต่ยังคิดถึง,"Two Popetorn",12317,https://open.spotify.com/track/2d0fVk9SD8Ad0Njn8RSdsM
125,"XO TOUR Llif3","Lil Uzi Vert",12301,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
126,"This Is Me","Keala Settle",12278,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
127,"I Fall Apart","Post Malone",12243,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
128,"Échame La Culpa","Luis Fonsi",12236,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
129,Paris,"The Chainsmokers",12179,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
130,"Spring Day",BTS,12142,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
131,Universe,EXO,12044,https://open.spotify.com/track/5ptViFrfoKdGPTdd9oQCwr
132,Demons,"Imagine Dragons",11944,https://open.spotify.com/track/2Oehrcv4Kov0SuIgWyQY9e
133,"First Love","Lost Kings",11926,https://open.spotify.com/track/01iyINEYgPQ7ThMZuHUsqS
134,Stay,Zedd,11837,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
135,Stargazing,Kygo,11765,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
136,ลืมไปก่อน,"Buddha Bless",11677,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
137,"ไม่อยากเป็นของใคร - เพลงประกอบละคร แหวนดอกไม้","Gypso Ariigantha",11656,https://open.spotify.com/track/22ihZcod3FGKlZP3wibBtG
138,สุขสันต์วันเหงา,"Telex Telexs",11585,https://open.spotify.com/track/79UYIACWhJFMMuFcLHywPS
139,Beautiful,"Wanna One",11516,https://open.spotify.com/track/1H0zKZDwR19OGD3zKrwuTG
140,เตลิด,Zeal,11498,https://open.spotify.com/track/2b37HBQW44oMZ6QephdHcJ
141,"Sorry Not Sorry","Demi Lovato",11492,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
142,Unpredictable,"Olly Murs",11477,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
143,"Bartier Cardi (feat. 21 Savage)","Cardi B",11403,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
144,รถคันเก่า,"Atom Chanakan",11357,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
145,"End Game","Taylor Swift",11322,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
146,Energetic,"Wanna One",11296,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
147,Unforgettable,"French Montana",11224,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
148,"REALLY REALLY",WINNER,11149,https://open.spotify.com/track/02UNF1uo5f0UNgc1qx5XGt
149,Restart,"Room 39",10968,https://open.spotify.com/track/1pjVBWRTyPG3WXlxTNYT3U
150,"Candy Paint","Post Malone",10763,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
151,"Feel It Still","Portugal. The Man",10673,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
152,"Versace On The Floor","Bruno Mars",10633,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
153,"Ko Ko Bop",EXO,10581,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
154,เพื่อนรัก,"The Parkinson",10572,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
155,ไวน์,"Max Jenmana",10454,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
156,ฉันมาบอกว่า,"Season Five",10399,https://open.spotify.com/track/7G2WPCQwH9G4f5G9puocK5
157,"Thinking Out Loud","Ed Sheeran",10206,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
158,"Man's Not Hot","Big Shaq",10002,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
159,กะทันหัน,"Fymme Bongkot",9926,https://open.spotify.com/track/6sxDRIzYz50GJeSYLAODZm
160,"빨간 맛 Red Flavor","Red Velvet",9920,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
161,"Blood Sweat & Tears",BTS,9850,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV
162,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,9838,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
163,พบกันใหม่,Polycat,9831,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
164,ใช่มั้ย?,Oui,9795,https://open.spotify.com/track/3qT2ShdjiK8XmluCVvbYyl
165,"Denim Jacket","Maroon 5",9758,https://open.spotify.com/track/7DrmQKVVy5X3MftrdpIVVu
166,"Rewrite The Stars","Zac Efron",9736,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
167,"Ain't That Why",R3HAB,9725,https://open.spotify.com/track/6kxmBja0pKhbBXiAMMeXwh
168,"Both of Us","Yellow Claw",9705,https://open.spotify.com/track/6QcIPGlQpohjUNPpIv1OsB
169,คนที่คุณก็รู้ว่าใคร,Stamp,9627,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
170,"I'm Not Her","Clara Mae",9627,https://open.spotify.com/track/2jRISGsO4RTm9CQVb1Jusn
171,"ทางของฝุ่น (Dust)","Atom Chanakan",9594,https://open.spotify.com/track/4wPSw3EzJ78opbAhkjurp0
172,"Mi Gente","J Balvin",9537,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
173,"Labelle - Acoustic","Telex Telexs",9426,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
174,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,9416,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
175,ถ้าหาก,"Two Popetorn",9414,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
176,เกี่ยวกันไหม(You?),"Ink Waruntorn",9351,https://open.spotify.com/track/68qmXphVfLhXI6iRyavCLY
177,"Wishing Well","Sam Feldt",9323,https://open.spotify.com/track/3a4UuAErF1VMAkwqzkc1tj
178,"I Feel It Coming","The Weeknd",9317,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
179,"ให้ฉันดูแลเธอ - เพลงประกอบละคร ผู้ใหญ่ลีกับนางมา","Namm Ronnadet",9314,https://open.spotify.com/track/0SHsueflUc3c6Gs92Ulc2l
180,"Friends (with BloodPop®)","Justin Bieber",9291,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
181,"Last To Leave (feat. Caroline Ailin)","Louis The Child",9248,https://open.spotify.com/track/4v0134PgBTGsFJiGcV4eJk
182,"Ric Flair Drip (& Metro Boomin)",Offset,9246,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
183,"...Ready For It?","Taylor Swift",9216,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
184,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",9211,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
185,CLAP,SEVENTEEN,9197,https://open.spotify.com/track/19t5GSN3XsLB7UOsZD8Fwv
186,"Don't Wanna Cry",SEVENTEEN,9173,https://open.spotify.com/track/6Upu6yjkdi0DVI8E3IBZEU
187,"WHISTLE - KR Ver.",BLACKPINK,9167,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
188,PLEASE,"Atom Chanakan",9115,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
189,"24K Magic","Bruno Mars",9093,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
190,อ้าว,"Atom Chanakan",9062,https://open.spotify.com/track/6UyPvvQuMzdCvat61plRu6
191,Starboy,"The Weeknd",9022,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
192,Lonely,JONGHYUN,9001,https://open.spotify.com/track/5efB9wfc6dn3pzll9ElIrH
193,"Dirty Sexy Money (feat. Charli XCX & French Montana)","David Guetta",8992,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
194,"BOOMBAYAH - KR Ver.",BLACKPINK,8988,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
195,"ใต้ฟ้า (Tomorrow)",JETSET'ER,8944,https://open.spotify.com/track/4BmONvIG0LUUWCSd1dokyZ
196,"ทำไมต้องรักเธอ - เพลงประกอบ 30 กำลังแจ๋ว เดอะซีรี่ส์","ไอซ์ ปรีชญา",8893,https://open.spotify.com/track/1eGLO28HcY9CpBshyMr0Z4
197,"Hearts Ain't Gonna Lie (with Jonas Blue)",Arlissa,8856,https://open.spotify.com/track/1bfPwJtmZdqv6MPY5Wr7eH
198,Gorgeous,"Taylor Swift",8832,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA
199,หมายความว่าอะไร,MEAN,8798,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
200,"LOVE. FEAT. ZACARI.","Kendrick Lamar",8792,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
